Nom;n°_Structure;Statut;Objet;Precision;Localisation;n°_Indiv;Sexe_Bio;Sexe_Genetique;Sexe_Archeo;Classe;Probable;AgeEstime;ClasseAge
ODRATZHEIM Sandgrube, Lotissement du Wehland;1199;identifié;couteau;;indéterminé;1;;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1199;non identifié;indéterminé;;indéterminé;1;;;;Adulte;FAUX;20 - 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1200;identifié;clou(s);unique;indéterminé;1;;;;Adulte;VRAI;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1201;identifié;boucle d'oreille;filiforme;associé au corps;1;Féminin;;;Adulte;FAUX;20 à 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1201;identifié;boucle d'oreille;filiforme;associé au corps;1;Féminin;;;Adulte;FAUX;20 à 49 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1201;non identifié;indéterminé;;indéterminé;1;Féminin;;;Adulte;FAUX;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1008;identifié;scramasaxe;;associé au corps;1;Masculin;Masculin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1008;identifié;ceinture;garniture double à appliques;associé au corps;1;Masculin;Masculin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1008;identifié;fourreau;de scramasaxe;associé au corps;1;Masculin;Masculin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1009;identifié;collier;de perles;associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1009;identifié;ceinture;boucle simple;;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1009;identifié;anneau(x) de châtelaine;;associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1009;identifié;couteau;;associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1009;identifié;châtelaine;;associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1017;identifié;scramasaxe;;associé au corps;1;Masculin;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1017;identifié;ceinture;garniture double;associé au corps;1;Masculin;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1017;possible;fourreau;de scramasaxe;associé au corps;1;Masculin;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1024;identifié;épingle;;associé au corps;1;Féminin;Féminin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1024;identifié;collier;de perles;associé au corps;1;Féminin;Féminin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1024;identifié;ceinture;boucle simple;associé au corps;1;Féminin;Féminin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1024;identifié;pot verseur;;indéterminé;1;Féminin;Féminin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1024;non identifié;indéterminé;;associé au corps;1;Féminin;Féminin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1024;identifié;faune;suidé;non associé au corps;1;Féminin;Féminin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1024;identifié;faune;gallinacé;non associé au corps;1;Féminin;Féminin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1024;identifié;œuf;;;1;Féminin;Féminin;;Adulte;FAUX;> 40 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1026;possible;récipient;;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1026;possible;couteau;;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1027;identifié;pot;biconique/caréné;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;scramasaxe;;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;hache;dissymétrique;non associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;éperon;;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;couteau;;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;flèche;douille ouverte;non associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;monnaie;antique;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;non identifié;non identifié;;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;briquet;;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;fiche;;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;objet décontextualisé;;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;pierre(s) à feu;unique;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;ceinture;garniture double;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;identifié;pot verseur;globulaire/ovoïde;non associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1028;possible;récipient;;non associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1029;identifié;pot;globulaire/ovoïde;non associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;identifié;pot;;non associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;non identifié;indéterminé;;non associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;identifié;ceinture;boucle simple;associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;identifié;clou(s);unique;indéterminé;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;possible;fusaïole;;associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;identifié;anneau(x) de châtelaine;;associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;identifié;châtelaine;;associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;identifié;collier;de perles;associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1029;identifié;œuf;;associé au corps;1;Féminin;Féminin;;Immature;FAUX;5 -11 ans;[5-9]/[10-14]
ROESCHWOOG Am Wasserturm 2010;1034;possible;fourreau;de scramasaxe;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1034;non identifié;non identifié;;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1044;identifié;couteau;;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1049;identifié;ceinture;garniture triple à appliques;associé au corps;1;Masculin;;;Adulte;FAUX;> 30 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1049;possible;fourreau;de scramasaxe;associé au corps;1;Masculin;;;Adulte;FAUX;> 30 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1049;identifié;pot;biconique/caréné;non associé au corps;1;Masculin;;;Adulte;FAUX;> 30 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1049;non identifié;indéterminé;;indéterminé;1;Masculin;;;Adulte;FAUX;> 30 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1050;identifié;ceinture;boucle simple;associé au corps;1;Féminin ?;;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1054;identifié;scramasaxe;;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1054;identifié;ceinture;boucle simple à appliques/rivets;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1054;non identifié;indéterminé;;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1061;identifié;pot verseur;biconique/caréné;non associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1061;identifié;pot;biconique/caréné;non associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1061;identifié;collier;de perles;associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1061;identifié;ceinture;boucle simple;associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1061;non identifié;indéterminé;;indéterminé;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1061;possible;châtelaine;;associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1062;identifié;pot;globulaire/ovoïde;non associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1063;identifié;pot;biconique/caréné;non associé au corps;1;Masculin;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1063;identifié;flèche;douille ouverte;non associé au corps;1;Masculin;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1063;identifié;ceinture;garniture double à appliques;associé au corps;1;Masculin;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1063;possible;couteau;;associé au corps;1;Masculin;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1063;possible;fourreau;;indéterminé;1;Masculin;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1066;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1066;identifié;couteau;;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1066;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1070;identifié;couteau;;indéterminé;1;;;;Immature;FAUX;2,5 - 5 ans;[1-4]/[5-9]
ROESCHWOOG Am Wasserturm 2010;1073;possible;collier;de perles;associé au corps;1;Féminin;;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1073;possible;ceinture;;indéterminé;1;Féminin;;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1073;identifié;couteau;;associé au corps;1;Féminin;;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1073;possible;anneau(x) de châtelaine;;associé au corps;1;Féminin;;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1073;possible;châtelaine;;associé au corps;1;Féminin;;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1073;identifié;peigne/étui;;associé au corps;1;Féminin;;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;identifié;hache;dissymétrique;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;identifié;flèche;douille ouverte;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;identifié;flèche;douille ouverte;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;identifié;flèche;douille ouverte;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;identifié;flèche;douille ouverte;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;possible;carquois;;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;possible;contenant du défunt/chambre funéraire;;non associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;identifié;scramasaxe;;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;identifié;couteau;;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;identifié;ceinture;garniture triple à appliques;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1074;possible;couteau;;associé au corps;1;Masculin;;;Adulte;VRAI;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1075;identifié;pierre(s) à feu;unique;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1078;identifié;pot;biconique/caréné;non associé au corps;1;Féminin;Féminin;;Adulte;FAUX;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1078;identifié;ceinture;boucle simple;associé au corps;1;Féminin;Féminin;;Adulte;FAUX;20 à 49 ans;[>20]
ROESCHWOOG Am Wasserturm 2010;1083;identifié;scramasaxe;;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1083;identifié;fourreau;de scramasaxe;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1083;identifié;couteau;;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1083;identifié;ceinture;garniture triple à appliques;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1083;non identifié;indéterminé;;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1084;identifié;ceinture;boucle simple;associé au corps;1;Féminin;Féminin;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1084;identifié;collier;de perles;associé au corps;1;Féminin;Féminin;;Adulte;FAUX;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1085;identifié;scramasaxe;;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1085;identifié;pierre(s) à feu;unique;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1085;possible;couteau;;indéterminé;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1085;identifié;flèche;douille ouverte;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1086;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1086;identifié;couteau;;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1087;identifié;pot verseur;globulaire/ovoïde;non associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1087;identifié;ceinture;garniture triple à appliques;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1087;identifié;scramasaxe;;associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1087;identifié;flèche;douille ouverte;non associé au corps;1;Masculin;Masculin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1088;identifié;ceinture;garniture simple;associé au corps;1;Féminin;Féminin;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1089;identifié;scramasaxe;;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1089;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
ROESCHWOOG Am Wasserturm 2010;1089;identifié;fourreau;de scramasaxe;associé au corps;1;;;;Adulte;VRAI;> 20;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;lance;douille fermée;non associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;peigne;à double denture;non associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;bouclier;;non associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;pot;biconique/caréné;non associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;ceinture;garniture double à appliques;associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;couteau;;associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;épée;;associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;fourreau;d'épée;associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;couteau;;associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;aumônière/sacoche;aumônière masculine;associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;non identifié;non identifié;;associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0002;identifié;faune;bovidé;non associé au corps;1;Indéterminé;;Masculin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;collier;de perles;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;fibule;ronde ou polylobée;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;peigne;à double denture;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;possible;collier;de perles;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;ceinture;boucle simple;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;châtelaine;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;anneau(x) de châtelaine;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;non identifié;indéterminé;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;couteau;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;épingle;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;possible;aumônière/sacoche;sacoche féminine;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;objet décontextualisé;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;gobelet;apode;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;faune;gallinacé;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;faune;suidé;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0003;identifié;œuf;gallinacé;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0004;identifié;pot;biconique/caréné;non associé au corps;1;Masculin;;Indéterminé;Adolescent;FAUX;13 à 17 ans;[10-14]/[15-19]
SAUSHEIM 31 rue des vergers;0005;identifié;pot verseur;biconique/caréné;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;fusaïole;;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;peigne;à double denture;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;couteau;;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;collier;de perles;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;ceinture;boucle simple;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;faune;gallinacé;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;œuf;;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;faune;gallinacé;indéterminé;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0005;identifié;œuf;;indéterminé;1;Féminin;;Féminin;Adulte;FAUX;> 20 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;fusaïole;;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;possible;pierre(s) à feu;unique;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;pot;biconique/caréné;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;gobelet;apode;non associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;collier;de perles;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;pendant/pendentif;monnaie percée;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;ceinture;boucle simple;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;perle(s) de châtelaine;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;épingle;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
SAUSHEIM 31 rue des vergers;0006;identifié;couteau;;associé au corps;1;Féminin;;Féminin;Adulte;FAUX;> 30 ans;[>20]
